Filename,Category,Valence,Arousal,Dominance
COCO_train2014_000000292257.jpg,['Anticipation'],2,3,1
frame_h5s6co5aguuad887.jpg,['Doubt/Confusion'],0,1,1
frame_12fl2na3t43c8ptl.jpg,['Engagement'],0,0,4
COCO_train2014_000000487322.jpg,['Engagement'],2,0,-1
COCO_train2014_000000333920.jpg,"['Confidence', 'Engagement', 'Excitement']",1,5,5
COCO_val2014_000000077544.jpg,"['Anticipation', 'Esteem', 'Sympathy']",2,1,1
COCO_train2014_000000382664.jpg,['Engagement'],1,3,2
COCO_train2014_000000078977.jpg,"['Excitement', 'Pleasure']",1,2,2
COCO_train2014_000000412687.jpg,['Anticipation'],2,3,2
COCO_train2014_000000444467.jpg,"['Affection', 'Excitement', 'Pleasure', 'Sympathy']",2,1,1
COCO_val2014_000000479477.jpg,"['Anticipation', 'Engagement', 'Excitement']",-1,5,2
COCO_train2014_000000055237.jpg,['Happiness'],3,2,3
COCO_train2014_000000488138.jpg,"['Doubt/Confusion', 'Sadness', 'Suffering']",-2,-3,-3
frame_0b5d9vfe2thyr89v.jpg,['Engagement'],2,2,0
COCO_train2014_000000336291.jpg,['Engagement'],1,1,2
COCO_train2014_000000097218.jpg,"['Engagement', 'Esteem']",2,2,5
COCO_train2014_000000286149.jpg,['Peace'],1,0,2
COCO_train2014_000000104099.jpg,"['Confidence', 'Engagement']",1,3,1
frame_foi6ywizfebwwyn6.jpg,"['Excitement', 'Happiness']",2,1,0
COCO_train2014_000000339384.jpg,"['Esteem', 'Excitement']",2,3,4
COCO_train2014_000000398901.jpg,"['Anticipation', 'Happiness']",1,0,4
COCO_train2014_000000177182.jpg,"['Happiness', 'Pleasure', 'Sympathy']",3,0,1
frame_bo1wqrlxw4qt9v64.jpg,"['Anticipation', 'Engagement', 'Happiness']",1,1,2
COCO_train2014_000000262917.jpg,"['Anticipation', 'Engagement', 'Excitement']",0,2,2
COCO_train2014_000000015394.jpg,"['Confidence', 'Engagement']",1,4,4
COCO_train2014_000000315462.jpg,['Yearning'],1,2,1
COCO_train2014_000000200221.jpg,"['Happiness', 'Surprise']",1,3,5
COCO_train2014_000000505479.jpg,"['Confidence', 'Pleasure']",3,1,3
eibhnbl82t00r46ufk.jpg,"['Disapproval', 'Engagement', 'Fatigue']",-2,-1,-1
COCO_train2014_000000347167.jpg,"['Anticipation', 'Engagement', 'Esteem']",2,2,2
frame_ljbegaqddjfg1rwb.jpg,"['Annoyance', 'Aversion', 'Disquietment']",3,-3,3
COCO_val2014_000000123213.jpg,"['Anticipation', 'Engagement']",2,2,3
COCO_train2014_000000346997.jpg,"['Happiness', 'Peace']",2,2,2
COCO_val2014_000000531512.jpg,"['Anticipation', 'Engagement']",0,1,4
frame_3wvy7cz984q9zz8g.jpg,"['Aversion', 'Disconnection']",0,-1,-1
frame_c02f0nqqpu4mqwt2.jpg,"['Anticipation', 'Engagement', 'Happiness']",0,0,1
COCO_train2014_000000131339.jpg,"['Confidence', 'Engagement', 'Excitement']",2,0,1
COCO_val2014_000000059044.jpg,"['Engagement', 'Esteem', 'Sympathy']",1,0,1
COCO_train2014_000000410963.jpg,"['Affection', 'Pleasure']",3,4,3
c7muj0434ohwsfiu0v.jpg,"['Doubt/Confusion', 'Engagement', 'Yearning']",0,0,1
COCO_val2014_000000221776.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Fatigue']",2,1,3
COCO_train2014_000000392957.jpg,['Engagement'],0,3,1
COCO_train2014_000000170235.jpg,"['Confidence', 'Engagement', 'Excitement', 'Happiness']",1,2,4
COCO_train2014_000000205055.jpg,"['Confidence', 'Engagement']",2,0,3
COCO_val2014_000000563712.jpg,['Engagement'],0,2,2
COCO_train2014_000000404865.jpg,['Happiness'],3,-3,3
frame_fleesjbzd6f4b6ri.jpg,['Engagement'],2,2,2
COCO_train2014_000000388508.jpg,"['Anticipation', 'Excitement', 'Happiness']",2,0,2
COCO_train2014_000000065900.jpg,"['Engagement', 'Fear']",1,2,2
39grhevgqtozgamk2g.jpg,"['Confidence', 'Engagement', 'Happiness', 'Pleasure']",2,2,2
COCO_val2014_000000211163.jpg,['Anticipation'],1,3,5
COCO_val2014_000000152326.jpg,"['Confidence', 'Engagement', 'Excitement', 'Happiness']",4,3,4
COCO_val2014_000000229960.jpg,"['Anticipation', 'Peace', 'Pleasure']",2,1,2
COCO_train2014_000000341781.jpg,['Engagement'],2,2,2
b1oe73jwg70wh368hv.jpg,"['Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disquietment', 'Doubt/Confusion', 'Suffering']",-2,-1,2
frame_krnse2q42bay9l95.jpg,"['Affection', 'Confidence', 'Engagement', 'Excitement', 'Happiness', 'Pleasure']",2,-1,3
frame_bg46i8zstnd81dcx.jpg,"['Affection', 'Excitement', 'Happiness', 'Pleasure']",3,1,1
COCO_train2014_000000504494.jpg,['Engagement'],1,1,1
COCO_train2014_000000357203.jpg,"['Anticipation', 'Engagement']",3,3,3
COCO_val2014_000000575882.jpg,['Engagement'],1,2,2
COCO_train2014_000000478410.jpg,"['Affection', 'Engagement', 'Peace', 'Pleasure']",2,1,0
COCO_val2014_000000112841.jpg,['Engagement'],1,5,5
COCO_val2014_000000177407.jpg,"['Anticipation', 'Confidence', 'Engagement']",1,2,4
COCO_train2014_000000321594.jpg,['Happiness'],3,1,0
COCO_train2014_000000398279.jpg,"['Engagement', 'Esteem', 'Happiness']",1,0,2
ejg01p8jo4cvofip7t.jpg,"['Sadness', 'Sensitivity', 'Suffering']",-4,0,0
COCO_train2014_000000246016.jpg,"['Confidence', 'Engagement']",1,2,1
COCO_train2014_000000538633.jpg,"['Engagement', 'Excitement', 'Happiness']",3,1,1
COCO_train2014_000000006862.jpg,['Happiness'],3,2,5
COCO_val2014_000000501506.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement']",0,4,3
COCO_train2014_000000031794.jpg,"['Doubt/Confusion', 'Fatigue', 'Surprise']",0,3,1
COCO_val2014_000000507551.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement']",1,0,1
COCO_train2014_000000494329.jpg,"['Disconnection', 'Sadness']",-2,-3,-3
frame_ccs000fa9ohxkptn.jpg,"['Happiness', 'Pleasure']",3,2,1
COCO_train2014_000000550540.jpg,"['Anticipation', 'Engagement']",1,1,1
COCO_val2014_000000039512.jpg,"['Confidence', 'Engagement', 'Excitement', 'Happiness']",3,4,4
COCO_train2014_000000554561.jpg,"['Engagement', 'Excitement']",1,2,2
5qvzm6ynzzmalpmepb.jpg,"['Affection', 'Happiness', 'Surprise']",3,1,1
frame_gpmxuity96gl65xu.jpg,"['Engagement', 'Peace']",0,2,1
COCO_train2014_000000426469.jpg,"['Anticipation', 'Engagement', 'Excitement']",1,2,2
COCO_train2014_000000502517.jpg,"['Confidence', 'Engagement', 'Excitement']",1,5,2
COCO_val2014_000000145378.jpg,"['Anticipation', 'Engagement']",1,2,2
COCO_val2014_000000240250.jpg,"['Engagement', 'Excitement', 'Happiness']",2,2,3
COCO_train2014_000000276854.jpg,['Anticipation'],0,2,2
frame_iyyaelndt83560yh.jpg,"['Engagement', 'Peace']",0,0,1
COCO_train2014_000000127240.jpg,"['Confidence', 'Engagement']",3,4,4
COCO_train2014_000000348076.jpg,"['Confidence', 'Engagement']",1,2,2
COCO_train2014_000000028560.jpg,"['Excitement', 'Happiness']",2,0,2
frame_hinxc7t32zxk0fxg.jpg,"['Engagement', 'Peace']",0,2,2
frame_1gky1zgjjcrzdljy.jpg,['Engagement'],1,2,2
COCO_val2014_000000122281.jpg,"['Confidence', 'Esteem', 'Happiness', 'Sympathy']",2,-1,2
frame_kffzgemow30clnzu.jpg,"['Engagement', 'Happiness']",0,1,2
COCO_train2014_000000108451.jpg,"['Anticipation', 'Confidence', 'Engagement']",3,2,2
frame_2jlrpj291yg69huz.jpg,"['Engagement', 'Sadness', 'Suffering']",0,0,-1
COCO_val2014_000000119308.jpg,"['Anticipation', 'Engagement']",1,2,2
COCO_train2014_000000052897.jpg,['Anticipation'],1,2,2
COCO_train2014_000000280119.jpg,"['Engagement', 'Excitement', 'Happiness']",1,1,1
sun_apqqbrgryhnwwkho.jpg,"['Anticipation', 'Excitement']",1,3,2
COCO_train2014_000000320566.jpg,"['Confidence', 'Engagement']",1,0,2
COCO_train2014_000000505622.jpg,"['Confidence', 'Engagement', 'Excitement']",1,5,2
frame_i0kha2ytbm321i2y.jpg,"['Excitement', 'Happiness']",1,1,1
frame_5qw43n79ai39du7u.jpg,['Engagement'],0,2,4
COCO_train2014_000000283835.jpg,['Anticipation'],-1,5,3
COCO_train2014_000000139763.jpg,"['Engagement', 'Excitement', 'Happiness']",3,0,1
ciab2zf1pb72gnx8fe.jpg,"['Disquietment', 'Sadness']",-2,-1,1
frame_7w44g1slj9jutfkf.jpg,"['Anticipation', 'Engagement']",0,1,4
COCO_train2014_000000434038.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement', 'Happiness']",1,3,3
COCO_train2014_000000046519.jpg,['Engagement'],1,1,1
COCO_train2014_000000385126.jpg,['Engagement'],2,2,3
frame_1fpejyir29lxpb64.jpg,['Engagement'],0,2,2
COCO_val2014_000000233238.jpg,['Engagement'],1,1,2
COCO_val2014_000000145405.jpg,"['Engagement', 'Excitement', 'Happiness']",4,2,0
COCO_train2014_000000533944.jpg,"['Anticipation', 'Confidence', 'Engagement']",1,2,2
COCO_val2014_000000209782.jpg,"['Disconnection', 'Disquietment', 'Fatigue']",0,0,3
COCO_train2014_000000460187.jpg,"['Anticipation', 'Confidence', 'Excitement']",0,1,2
COCO_train2014_000000035771.jpg,"['Anticipation', 'Engagement']",1,3,2
COCO_val2014_000000227781.jpg,"['Affection', 'Anticipation', 'Happiness', 'Pleasure']",2,1,2
COCO_val2014_000000024040.jpg,"['Anticipation', 'Engagement', 'Excitement']",0,2,3
COCO_val2014_000000120771.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement']",0,4,3
frame_0me3w5d1sivu0hmn.jpg,['Engagement'],2,2,2
COCO_train2014_000000083519.jpg,"['Esteem', 'Happiness']",2,2,4
5jr2gfirt8cy0kasjr.jpg,"['Engagement', 'Excitement', 'Happiness', 'Pleasure']",4,0,3
COCO_val2014_000000173772.jpg,"['Anticipation', 'Engagement', 'Excitement', 'Pleasure']",3,5,4
COCO_val2014_000000192079.jpg,['Confidence'],2,-1,4
COCO_train2014_000000270984.jpg,['Happiness'],4,-3,5
COCO_train2014_000000205313.jpg,"['Confidence', 'Excitement', 'Happiness']",1,3,2
frame_db29ppk5h7moiax0.jpg,"['Annoyance', 'Disconnection']",-1,-1,1
COCO_train2014_000000169095.jpg,['Engagement'],2,2,2
COCO_train2014_000000039812.jpg,"['Affection', 'Peace', 'Pleasure']",1,0,3
COCO_val2014_000000230096.jpg,"['Anticipation', 'Confidence', 'Engagement']",1,0,3
COCO_train2014_000000447689.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement']",2,1,2
COCO_val2014_000000527691.jpg,['Engagement'],1,1,3
frame_i171cp72gidqbsqy.jpg,['Engagement'],2,2,0
COCO_train2014_000000214725.jpg,['Engagement'],3,0,0
frame_fltiv5obtfrezzq9.jpg,['Engagement'],1,1,1
COCO_val2014_000000523371.jpg,"['Confidence', 'Engagement']",0,3,4
COCO_val2014_000000187734.jpg,"['Anticipation', 'Confidence', 'Engagement']",2,1,2
frame_5yw3n4e7oif2n5io.jpg,"['Anticipation', 'Confidence', 'Happiness']",2,-1,3
frame_4kpd4ax1ty7h6ixk.jpg,['Engagement'],1,1,1
COCO_train2014_000000555615.jpg,"['Engagement', 'Excitement', 'Happiness']",3,-1,2
e9b5cftu9bwcw29nnh.jpg,"['Disquietment', 'Sadness', 'Sensitivity', 'Suffering', 'Sympathy']",-1,-1,2
COCO_train2014_000000351749.jpg,['Excitement'],3,3,2
frame_iyrvyc7c0o75de4l.jpg,['Engagement'],1,1,1
COCO_val2014_000000105011.jpg,"['Anticipation', 'Confidence', 'Engagement']",0,2,2
9yd3n97r8lj2incfap.jpg,"['Sadness', 'Suffering']",-3,0,-1
COCO_train2014_000000311996.jpg,"['Anticipation', 'Confidence', 'Engagement']",0,2,2
h7vpzemgea4y12fi5q.jpg,"['Aversion', 'Disapproval', 'Disquietment', 'Embarrassment', 'Surprise']",-1,-1,1
COCO_train2014_000000222206.jpg,['Sensitivity'],1,2,1
COCO_train2014_000000400332.jpg,['Anticipation'],0,4,4
COCO_val2014_000000133042.jpg,"['Anticipation', 'Confidence', 'Excitement']",0,4,4
COCO_train2014_000000347604.jpg,"['Anticipation', 'Engagement']",1,2,2
COCO_train2014_000000378229.jpg,"['Confidence', 'Engagement']",3,2,2
frame_l8v93htxnmubsl8k.jpg,"['Confidence', 'Excitement', 'Happiness']",1,3,2
frame_1vghjupkczfbm1en.jpg,['Engagement'],0,2,2
COCO_val2014_000000143107.jpg,"['Anticipation', 'Confidence', 'Engagement']",1,5,5
COCO_val2014_000000471483.jpg,"['Engagement', 'Excitement', 'Happiness']",0,2,2
frame_evlt8upjndahhxkz.jpg,"['Excitement', 'Happiness']",2,1,1
COCO_train2014_000000571648.jpg,"['Confidence', 'Esteem', 'Happiness']",2,1,2
frame_13xtm2ui5o7w24y1.jpg,['Engagement'],5,2,3
cv8uhx4wgwoq372gr3.jpg,"['Annoyance', 'Disapproval', 'Disquietment', 'Doubt/Confusion']",-3,0,-1
COCO_train2014_000000238231.jpg,"['Anticipation', 'Confidence', 'Excitement', 'Pleasure']",1,0,2
COCO_train2014_000000433197.jpg,['Confidence'],1,0,5
sun_arsruzqlgbmnnvzx.jpg,"['Disconnection', 'Doubt/Confusion']",0,-1,1
COCO_train2014_000000020156.jpg,"['Confidence', 'Engagement']",1,1,1
COCO_val2014_000000085340.jpg,"['Affection', 'Peace', 'Pleasure']",2,1,4
COCO_val2014_000000226579.jpg,"['Engagement', 'Excitement', 'Happiness']",1,1,2
COCO_train2014_000000290482.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement']",1,2,2
COCO_train2014_000000442321.jpg,['Engagement'],-1,5,5
COCO_train2014_000000309915.jpg,['Confidence'],2,3,2
frame_65ey8kb7836eyzmo.jpg,['Disconnection'],1,1,0
COCO_val2014_000000121497.jpg,['Confidence'],0,4,4
COCO_train2014_000000253907.jpg,['Confidence'],4,-3,2
COCO_train2014_000000209345.jpg,"['Anticipation', 'Engagement']",3,1,3
COCO_train2014_000000265646.jpg,"['Anticipation', 'Disquietment', 'Engagement']",5,5,5
COCO_train2014_000000501625.jpg,['Disconnection'],2,-2,-1
COCO_val2014_000000031235.jpg,"['Excitement', 'Happiness']",2,1,3
COCO_train2014_000000072708.jpg,"['Anticipation', 'Confidence', 'Excitement']",1,3,3
COCO_val2014_000000490582.jpg,['Happiness'],3,3,3
COCO_train2014_000000242307.jpg,"['Confidence', 'Happiness']",2,0,1
COCO_train2014_000000306833.jpg,"['Engagement', 'Excitement', 'Happiness']",3,1,3
COCO_train2014_000000562176.jpg,['Engagement'],1,3,2
COCO_val2014_000000050811.jpg,"['Happiness', 'Peace']",3,3,3
d7gmvr6bmurwcfacvk.jpg,"['Aversion', 'Sadness']",0,-1,1
frame_7c6taz5tfuc4leqv.jpg,"['Anger', 'Annoyance', 'Confidence', 'Disapproval', 'Engagement']",0,1,1
COCO_train2014_000000258248.jpg,"['Confidence', 'Happiness', 'Pleasure']",4,1,2
COCO_train2014_000000494138.jpg,"['Anticipation', 'Engagement']",1,5,4
frame_36itlhkd5y7uvmxn.jpg,['Engagement'],0,1,4
COCO_train2014_000000478224.jpg,['Confidence'],2,2,1
COCO_val2014_000000245660.jpg,"['Confidence', 'Engagement', 'Excitement']",-2,3,0
0crce5soni30mrvq7t.jpg,"['Affection', 'Happiness', 'Peace', 'Pleasure', 'Sympathy']",4,-1,-1
frame_aw8l9gab9rft1de5.jpg,"['Anticipation', 'Engagement', 'Happiness']",1,1,2
frame_3o9b58itsry4lkvj.jpg,"['Excitement', 'Happiness', 'Pleasure']",3,0,2
frame_0tk42o6plttfgrne.jpg,"['Engagement', 'Pleasure']",1,2,2
COCO_train2014_000000014653.jpg,['Excitement'],0,1,0
COCO_train2014_000000143064.jpg,"['Confidence', 'Excitement']",2,-2,4
frame_8zawaxlbndf11sh6.jpg,"['Anticipation', 'Engagement', 'Happiness']",-1,-1,4
COCO_val2014_000000012047.jpg,"['Anticipation', 'Confidence']",2,1,1
frame_8kz4ydxf758smrsb.jpg,['Engagement'],3,2,1
COCO_train2014_000000314259.jpg,['Confidence'],1,2,2
frame_icjt23r4mahyx42x.jpg,"['Engagement', 'Peace']",1,-2,-2
frame_0dey99hn59rnjlct.jpg,['Engagement'],0,-3,3
COCO_train2014_000000055947.jpg,"['Confidence', 'Engagement', 'Excitement']",0,4,4
frame_ktub0967v3w1ianp.jpg,"['Happiness', 'Pleasure', 'Surprise']",1,2,2
COCO_val2014_000000118867.jpg,"['Disconnection', 'Doubt/Confusion', 'Embarrassment']",2,1,2
frame_chiiybhtwodylpwy.jpg,['Happiness'],1,2,2
COCO_train2014_000000445671.jpg,"['Engagement', 'Peace']",1,-1,2
COCO_train2014_000000271011.jpg,['Anticipation'],0,-1,2
COCO_train2014_000000129433.jpg,"['Anticipation', 'Engagement']",3,0,3
COCO_train2014_000000192400.jpg,"['Anticipation', 'Engagement']",1,-1,1
frame_7owarhmohlmvuwkj.jpg,"['Engagement', 'Excitement', 'Happiness']",2,-2,2
frame_8rgn1a8l96xk8yx5.jpg,"['Confidence', 'Engagement']",1,-2,-2
COCO_val2014_000000250893.jpg,['Engagement'],1,2,2
frame_b2aifr2wypzt489u.jpg,['Disconnection'],0,-1,-2
COCO_val2014_000000090884.jpg,"['Esteem', 'Happiness', 'Sympathy']",1,-1,3
frame_bjik32ezmasaz4ll.jpg,"['Anticipation', 'Engagement', 'Happiness']",0,-1,-2
COCO_train2014_000000521950.jpg,"['Engagement', 'Happiness']",1,-1,2
COCO_train2014_000000202099.jpg,['Engagement'],3,-1,1
COCO_train2014_000000038722.jpg,['Disquietment'],1,0,2
COCO_train2014_000000069934.jpg,"['Engagement', 'Happiness']",3,-1,2
COCO_val2014_000000157960.jpg,"['Engagement', 'Happiness']",2,0,1
COCO_val2014_000000170640.jpg,['Engagement'],2,1,2
COCO_train2014_000000252868.jpg,['Anticipation'],1,2,2
COCO_train2014_000000356159.jpg,"['Confidence', 'Excitement']",2,4,4
COCO_train2014_000000526033.jpg,"['Confidence', 'Engagement', 'Excitement']",1,5,5
frame_1aenzyzmdyb9cgx1.jpg,"['Engagement', 'Pleasure']",1,2,2
COCO_train2014_000000367005.jpg,['Engagement'],1,1,3
COCO_train2014_000000386504.jpg,"['Anticipation', 'Sensitivity']",3,1,2
COCO_train2014_000000142098.jpg,"['Confidence', 'Excitement']",1,3,4
84cckxtj6hiuogr3rf.jpg,"['Anticipation', 'Excitement', 'Happiness', 'Peace', 'Pleasure']",-1,5,4
frame_lufc2lcq8z2z4acr.jpg,['Engagement'],3,-1,0
frame_jpzmrx7mve6gke8k.jpg,['Confidence'],0,-2,-1
COCO_train2014_000000244578.jpg,"['Anticipation', 'Engagement']",4,4,4
COCO_val2014_000000544432.jpg,"['Anticipation', 'Engagement', 'Pleasure']",2,1,1
COCO_train2014_000000112253.jpg,"['Anticipation', 'Engagement']",2,1,0
COCO_val2014_000000168248.jpg,"['Confidence', 'Engagement']",1,-2,3
frame_7wnra6npz4qiqr91.jpg,"['Anticipation', 'Fatigue']",0,1,1
frame_1mv79d170s49cbuz.jpg,['Engagement'],-1,-3,3
frame_8fwqxdhzxequq1x6.jpg,['Engagement'],0,2,2
COCO_train2014_000000347989.jpg,['Anticipation'],2,3,2
COCO_train2014_000000400710.jpg,['Engagement'],1,4,3
frame_7gi17h606ow84j4x.jpg,"['Confidence', 'Engagement']",1,-1,-1
COCO_train2014_000000111118.jpg,['Engagement'],1,-1,1
COCO_train2014_000000331702.jpg,['Anticipation'],1,4,4
frame_25n2m048usw4hoyv.jpg,['Disconnection'],0,-2,-2
COCO_train2014_000000343407.jpg,['Happiness'],3,2,3
frame_m4l5uujn1xdm7rd0.jpg,['Engagement'],3,-2,3
COCO_val2014_000000575348.jpg,['Disconnection'],2,1,2
COCO_train2014_000000246729.jpg,"['Engagement', 'Pleasure']",1,-2,2
COCO_train2014_000000211486.jpg,['Anticipation'],2,1,4
COCO_train2014_000000326350.jpg,"['Confidence', 'Excitement']",3,3,4
COCO_train2014_000000432727.jpg,"['Engagement', 'Peace']",2,1,4
COCO_train2014_000000250877.jpg,['Excitement'],1,4,-1
frame_gld2ziz6m5vgnuvc.jpg,"['Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Sadness']",1,-2,-2
frame_9vexlflfq91w6c68.jpg,['Engagement'],-1,-3,2
COCO_train2014_000000452058.jpg,"['Confidence', 'Engagement']",1,4,4
COCO_train2014_000000268370.jpg,['Confidence'],-1,1,0
COCO_val2014_000000077660.jpg,"['Confidence', 'Engagement']",1,2,3
2ldklkk137ks9aufpe.jpg,['Sympathy'],2,1,2
COCO_val2014_000000468965.jpg,"['Confidence', 'Excitement', 'Happiness']",1,3,2
COCO_train2014_000000399556.jpg,['Sensitivity'],2,3,2
COCO_train2014_000000279762.jpg,"['Engagement', 'Pleasure']",1,2,1
COCO_train2014_000000041005.jpg,"['Confidence', 'Disconnection', 'Surprise']",1,2,2
64ruxt2v30sis3bp0q.jpg,"['Fatigue', 'Peace', 'Pleasure']",0,-4,-2
COCO_train2014_000000571448.jpg,"['Engagement', 'Peace']",1,-1,1
frame_l977sym2yk4k1aow.jpg,"['Annoyance', 'Pleasure']",0,-1,-1
COCO_val2014_000000470005.jpg,"['Anticipation', 'Excitement', 'Pleasure', 'Surprise', 'Sympathy']",0,2,-3
frame_jcmdwjiw73a1o4mx.jpg,['Engagement'],1,0,0
COCO_train2014_000000196063.jpg,"['Anticipation', 'Engagement']",2,3,3
frame_0nvygwgj7qshg6u9.jpg,['Engagement'],1,-1,2
COCO_train2014_000000248118.jpg,['Yearning'],1,2,1
frame_h968vd8me5jq3h29.jpg,"['Engagement', 'Peace']",1,-2,-3
frame_77u9glijy49nchd9.jpg,"['Confidence', 'Disapproval']",-1,3,3
COCO_train2014_000000464550.jpg,['Peace'],0,1,1
COCO_train2014_000000166141.jpg,"['Anticipation', 'Yearning']",1,-2,5
frame_6sta8ktkim5xpnqz.jpg,"['Confidence', 'Disapproval', 'Disquietment']",0,3,-1
COCO_train2014_000000555294.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement', 'Peace', 'Pleasure']",1,2,2
frame_1o80sawlukc9hv53.jpg,"['Engagement', 'Excitement', 'Happiness']",2,-3,2
COCO_train2014_000000056119.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Pleasure']",2,-1,-2
COCO_train2014_000000091307.jpg,"['Disconnection', 'Engagement']",1,2,1
dz2exu795mcqgusx8x.jpg,['Pain'],-2,1,-4
COCO_train2014_000000041259.jpg,"['Confidence', 'Engagement']",0,-1,-2
frame_3mslzl8w5v5v63rt.jpg,['Engagement'],0,2,-3
frame_jf0irjl05193jvyx.jpg,['Happiness'],2,-2,-1
frame_4sc11vdk9kxad2a2.jpg,['Engagement'],0,-1,-2
frame_gw56dwxs25qdhxl9.jpg,['Engagement'],2,3,1
COCO_train2014_000000222555.jpg,['Engagement'],0,2,2
frame_0hdfe39oozu9r9mm.jpg,['Engagement'],3,2,2
COCO_train2014_000000129511.jpg,['Engagement'],-1,2,3
COCO_train2014_000000458677.jpg,"['Anticipation', 'Engagement', 'Esteem', 'Excitement']",2,1,1
COCO_train2014_000000183594.jpg,"['Anticipation', 'Engagement', 'Happiness', 'Pleasure']",2,-1,1
COCO_train2014_000000388135.jpg,['Anticipation'],-1,0,4
frame_1kcd19mbff0m4t0o.jpg,['Engagement'],2,-1,2
frame_krxm84cy8k3hvfz7.jpg,"['Anticipation', 'Engagement', 'Happiness']",0,3,5
frame_aveabr0nxayrtqvb.jpg,"['Doubt/Confusion', 'Fatigue', 'Peace', 'Pleasure', 'Surprise']",2,1,3
COCO_train2014_000000130816.jpg,['Sadness'],1,2,2
COCO_train2014_000000370441.jpg,"['Aversion', 'Pleasure']",3,4,4
7yfw4gdcdak0kdvqu2.jpg,['Fatigue'],-1,-2,-1
COCO_train2014_000000517882.jpg,['Engagement'],2,-2,-1
COCO_train2014_000000259149.jpg,"['Doubt/Confusion', 'Engagement']",1,-4,1
COCO_train2014_000000175536.jpg,['Engagement'],1,-1,2
COCO_train2014_000000490888.jpg,"['Engagement', 'Happiness', 'Yearning']",1,1,3
COCO_train2014_000000321209.jpg,['Engagement'],1,-3,4
COCO_val2014_000000116358.jpg,"['Anticipation', 'Engagement']",1,-2,3
COCO_train2014_000000552346.jpg,"['Engagement', 'Excitement', 'Happiness']",3,-1,2
frame_gjb6uwm0zxbl2iq0.jpg,"['Peace', 'Pleasure']",1,-2,1
COCO_train2014_000000100300.jpg,"['Disconnection', 'Engagement']",-1,2,3
frame_6cbj85007lxq4uin.jpg,"['Confidence', 'Engagement']",1,0,1
COCO_train2014_000000175734.jpg,['Confidence'],1,1,2
COCO_val2014_000000495578.jpg,"['Engagement', 'Excitement']",1,5,5
frame_blyih70wq381zpua.jpg,['Engagement'],0,0,-2
3fsohupc87tsy0b6w7.jpg,"['Engagement', 'Excitement', 'Pleasure', 'Surprise']",3,1,1
COCO_train2014_000000334742.jpg,"['Engagement', 'Peace']",1,2,4
frame_219mu09lbt7egbny.jpg,['Engagement'],1,0,1
frame_a1ybmh5f0g7ry223.jpg,['Engagement'],2,0,2
COCO_val2014_000000218294.jpg,"['Anticipation', 'Engagement', 'Excitement']",0,2,2
COCO_train2014_000000270202.jpg,"['Anticipation', 'Yearning']",3,2,2
COCO_train2014_000000540577.jpg,['Engagement'],1,1,1
COCO_train2014_000000312480.jpg,"['Confidence', 'Engagement']",1,2,3
frame_ldpuizf67q7hfhrt.jpg,['Engagement'],-1,-1,-1
frame_5zj0q9gpt75rrjhy.jpg,['Disquietment'],0,0,0
COCO_train2014_000000359147.jpg,"['Anticipation', 'Engagement', 'Excitement']",3,2,2
COCO_train2014_000000260977.jpg,['Anticipation'],1,-1,1
COCO_val2014_000000018519.jpg,"['Anticipation', 'Confidence', 'Excitement']",0,5,5
es1szlkoa1bc6u318b.jpg,"['Pain', 'Sadness', 'Sensitivity', 'Suffering']",-4,1,-4
COCO_train2014_000000321821.jpg,['Anticipation'],3,2,2
COCO_val2014_000000061233.jpg,"['Engagement', 'Excitement']",1,-1,2
COCO_train2014_000000494208.jpg,"['Excitement', 'Happiness', 'Peace', 'Pleasure']",3,-1,-2
COCO_train2014_000000373254.jpg,['Happiness'],3,4,3
COCO_train2014_000000467461.jpg,"['Anticipation', 'Confidence', 'Engagement']",0,1,2
COCO_train2014_000000546261.jpg,"['Engagement', 'Pleasure']",3,3,2
COCO_train2014_000000019489.jpg,['Happiness'],0,1,5
frame_7p7vekqxctptclt6.jpg,"['Engagement', 'Excitement', 'Happiness', 'Pleasure']",3,2,2
frame_gtjfg923z58plp2f.jpg,['Pleasure'],1,0,1
frame_7zxzojf4r7hfkido.jpg,['Engagement'],1,1,1
COCO_train2014_000000250576.jpg,"['Doubt/Confusion', 'Engagement']",3,1,4
frame_i4cvn7zl9sb028mx.jpg,"['Anticipation', 'Engagement', 'Happiness', 'Pleasure', 'Yearning']",1,-2,-3
frame_6vhnjq9y8je1toyt.jpg,"['Anticipation', 'Engagement', 'Esteem', 'Excitement', 'Peace', 'Pleasure', 'Yearning']",1,-2,2
sun_artvvmyicbjojrao.jpg,"['Happiness', 'Pleasure']",2,-1,1
