Filename,Category,Valence,Arousal,Dominance
COCO_train2014_000000515430.jpg,"['Excitement', 'Happiness']",2,-1,2
COCO_train2014_000000489409.jpg,"['Confidence', 'Engagement', 'Esteem', 'Excitement', 'Happiness', 'Pleasure']",2,3,3
frame_cos5dwi8pyvt7cm2.jpg,"['Confidence', 'Engagement']",1,1,1
frame_f8cgq3i84it577dl.jpg,['Engagement'],1,1,2
gi0gp6m7tkndd6f112.jpg,['Anger'],-2,0,-1
COCO_train2014_000000527263.jpg,"['Engagement', 'Excitement']",2,-1,1
COCO_train2014_000000549194.jpg,"['Confidence', 'Engagement']",3,2,2
frame_flaur589dfkdoegn.jpg,['Engagement'],1,0,1
COCO_train2014_000000529391.jpg,"['Engagement', 'Excitement']",1,5,2
COCO_train2014_000000306925.jpg,['Confidence'],2,-1,1
COCO_val2014_000000270708.jpg,"['Confidence', 'Engagement']",0,5,4
frame_dboj1wc07xr4uqtf.jpg,['Engagement'],0,-3,4
COCO_train2014_000000045259.jpg,['Excitement'],1,1,2
COCO_train2014_000000138621.jpg,"['Anticipation', 'Engagement']",-1,-3,5
COCO_train2014_000000021075.jpg,['Disconnection'],3,2,3
frame_2g9jwp28pb6dif8v.jpg,['Engagement'],-1,3,2
frame_10zw0mfdxzlu4xda.jpg,['Engagement'],1,-2,1
COCO_train2014_000000499396.jpg,['Embarrassment'],2,-1,-1
COCO_train2014_000000264128.jpg,['Anticipation'],0,1,2
COCO_train2014_000000299029.jpg,"['Anticipation', 'Engagement']",-1,4,-1
COCO_val2014_000000181870.jpg,"['Affection', 'Anticipation', 'Engagement', 'Pleasure']",1,1,3
COCO_train2014_000000332135.jpg,['Pleasure'],4,2,4
COCO_train2014_000000533512.jpg,"['Anticipation', 'Engagement']",3,2,2
COCO_val2014_000000129659.jpg,['Pleasure'],1,1,1
COCO_train2014_000000188482.jpg,"['Anticipation', 'Engagement']",3,2,2
COCO_train2014_000000442685.jpg,"['Confidence', 'Happiness']",1,1,-1
COCO_train2014_000000109515.jpg,"['Anticipation', 'Engagement']",2,5,5
COCO_train2014_000000085053.jpg,"['Engagement', 'Excitement']",4,4,4
frame_9fqvo7wr9agv1amm.jpg,['Happiness'],0,-3,1
frame_m5u2sh3k3r0kpvi3.jpg,['Engagement'],3,3,3
frame_8n8qi5pu7n6o9kkz.jpg,"['Anticipation', 'Doubt/Confusion']",0,-3,4
frame_fzzuq1j9gx8imonv.jpg,['Engagement'],1,1,1
frame_iicyg1e89hsbv0yy.jpg,['Engagement'],0,-2,-1
frame_14iknyfwkaiybiqi.jpg,"['Anticipation', 'Excitement']",2,-2,4
frame_dkm7psdwjjk9635p.jpg,"['Confidence', 'Engagement']",0,1,5
COCO_train2014_000000477192.jpg,['Engagement'],1,5,4
es1e330nznobcurs4z.jpg,"['Disquietment', 'Sadness', 'Suffering', 'Sympathy']",-3,0,-4
frame_f1be84t0l2et35p5.jpg,['Engagement'],2,-1,1
fdp6ejoy2z5ckxu7uf.jpg,['Fear'],1,2,1
frame_lj0q09dz7q8g455f.jpg,"['Engagement', 'Happiness', 'Pleasure']",3,-3,3
frame_bj3ndd69wc8too42.jpg,"['Anticipation', 'Engagement', 'Happiness', 'Pleasure']",1,-2,-1
frame_gyqylq1ugpkvlfnw.jpg,['Engagement'],-1,1,4
frame_kxrbfgi31cfpkswq.jpg,"['Anticipation', 'Confidence', 'Peace']",2,2,3
COCO_train2014_000000069048.jpg,"['Anticipation', 'Happiness']",3,2,2
COCO_train2014_000000355175.jpg,"['Doubt/Confusion', 'Engagement']",1,0,3
COCO_train2014_000000412195.jpg,"['Anticipation', 'Happiness']",2,1,4
frame_8y6k5miqg5zyyb17.jpg,"['Fear', 'Pain', 'Sadness', 'Suffering']",-2,-4,-1
COCO_train2014_000000127339.jpg,['Disapproval'],1,4,3
frame_gxvu6rgtprnbptcd.jpg,"['Peace', 'Sadness']",0,0,1
frame_421sfrw76ntp043t.jpg,['Disconnection'],0,-1,1
COCO_train2014_000000097376.jpg,"['Happiness', 'Peace', 'Pleasure']",1,2,-2
COCO_train2014_000000216223.jpg,['Anticipation'],0,0,2
COCO_train2014_000000496053.jpg,['Happiness'],1,-1,2
cweq5lp0de9x8q53ps.jpg,"['Disapproval', 'Disquietment', 'Doubt/Confusion']",-2,-1,-1
COCO_train2014_000000106652.jpg,['Happiness'],3,-1,1
COCO_val2014_000000099416.jpg,"['Anticipation', 'Engagement', 'Sympathy']",2,1,2
dh2n32n6sa7z4dxzgb.jpg,"['Doubt/Confusion', 'Engagement', 'Surprise']",-4,-1,-4
COCO_val2014_000000551336.jpg,['Engagement'],2,-1,2
COCO_train2014_000000528851.jpg,['Disconnection'],0,0,2
frame_a1ldisxg9g4m1zf6.jpg,['Engagement'],0,0,1
COCO_train2014_000000076934.jpg,"['Anticipation', 'Engagement']",1,-1,1
COCO_train2014_000000468537.jpg,['Engagement'],2,1,1
COCO_val2014_000000034708.jpg,"['Anticipation', 'Happiness']",3,1,-1
COCO_train2014_000000317756.jpg,['Anticipation'],0,5,5
COCO_val2014_000000039866.jpg,"['Affection', 'Esteem', 'Sympathy']",3,1,2
COCO_train2014_000000448531.jpg,"['Disquietment', 'Doubt/Confusion']",2,-1,3
COCO_train2014_000000144620.jpg,['Sympathy'],2,3,2
COCO_val2014_000000146120.jpg,['Surprise'],1,1,1
COCO_train2014_000000306305.jpg,['Anticipation'],2,-1,3
COCO_val2014_000000083134.jpg,"['Happiness', 'Peace']",2,-1,2
COCO_train2014_000000432526.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement']",3,1,3
COCO_train2014_000000231524.jpg,['Yearning'],1,3,3
frame_dm2mfzykd1xcygym.jpg,['Engagement'],2,-2,2
COCO_train2014_000000241261.jpg,"['Confidence', 'Happiness']",3,-3,3
4flffefotbl974fx76.jpg,"['Engagement', 'Excitement', 'Happiness', 'Pleasure']",4,0,2
4f3wg5tgcu2uiitb8o.jpg,"['Excitement', 'Happiness', 'Sympathy']",4,2,2
COCO_train2014_000000243156.jpg,"['Happiness', 'Sympathy']",1,0,1
COCO_val2014_000000261587.jpg,"['Anticipation', 'Engagement', 'Excitement']",-1,2,0
frame_gartvygljkptss7c.jpg,['Disconnection'],1,1,2
COCO_val2014_000000142667.jpg,['Engagement'],0,1,-1
COCO_train2014_000000256731.jpg,['Anticipation'],1,2,1
frame_jxaha8tw50xt8yyj.jpg,['Engagement'],1,-2,-1
COCO_train2014_000000525273.jpg,['Excitement'],1,0,2
frame_ejieaf5b3atntc9w.jpg,['Engagement'],0,-3,4
frame_h707xzdsxtaj3701.jpg,['Engagement'],2,-2,-1
COCO_train2014_000000161897.jpg,"['Happiness', 'Peace']",3,-1,1
COCO_train2014_000000540947.jpg,"['Anticipation', 'Confidence', 'Engagement']",1,3,0
COCO_train2014_000000382142.jpg,"['Anticipation', 'Engagement']",1,5,4
COCO_val2014_000000069544.jpg,['Engagement'],1,-3,3
frame_cbfyiwge4be9on3e.jpg,"['Disapproval', 'Doubt/Confusion', 'Surprise']",0,-3,4
COCO_train2014_000000270330.jpg,"['Confidence', 'Engagement']",-1,3,5
COCO_val2014_000000088913.jpg,"['Engagement', 'Excitement', 'Happiness']",5,0,2
labelme_ryuofyrkwsccpio.jpg,['Disconnection'],1,-1,1
frame_dnpyl4797x3gzhab.jpg,['Disconnection'],-1,-1,3
frame_an9jtd5gpxpb4t34.jpg,['Engagement'],1,-4,2
COCO_train2014_000000105047.jpg,['Confidence'],0,-1,2
frame_de1otouumfjr58qd.jpg,['Engagement'],0,-3,4
sun_bfuaceyoawymlqfs.jpg,"['Affection', 'Confidence', 'Engagement', 'Happiness']",1,-1,2
frame_hj2dv2k3pxbjf2h3.jpg,"['Confidence', 'Happiness']",0,1,1
COCO_train2014_000000042862.jpg,['Engagement'],4,2,2
frame_aniupzjqv88h989h.jpg,['Engagement'],0,-1,0
COCO_train2014_000000395178.jpg,"['Anticipation', 'Excitement']",2,2,3
sun_btewcayvsqftlvhp.jpg,"['Anticipation', 'Confidence']",1,-1,1
COCO_train2014_000000460095.jpg,"['Annoyance', 'Disapproval', 'Fear']",-1,-1,2
frame_0m5dazywjg5crtro.jpg,"['Engagement', 'Pleasure']",0,2,2
COCO_train2014_000000203599.jpg,"['Anticipation', 'Confidence', 'Engagement']",2,2,3
7wkw1c1nde6b0u2gqr.jpg,"['Embarrassment', 'Fatigue', 'Sadness']",-1,-3,2
COCO_train2014_000000243307.jpg,['Yearning'],0,-1,2
COCO_val2014_000000222828.jpg,"['Affection', 'Engagement', 'Peace', 'Pleasure']",2,2,2
COCO_val2014_000000175082.jpg,"['Anticipation', 'Excitement']",1,-1,1
COCO_train2014_000000119979.jpg,"['Anticipation', 'Excitement', 'Pleasure']",0,1,1
ax0ds5275l8xl13v28.jpg,['Doubt/Confusion'],0,-1,-1
COCO_train2014_000000441462.jpg,"['Anticipation', 'Engagement', 'Peace', 'Sympathy']",0,-1,1
COCO_val2014_000000081004.jpg,['Excitement'],-1,3,-1
COCO_val2014_000000260818.jpg,['Disconnection'],2,1,2
COCO_train2014_000000303658.jpg,"['Anticipation', 'Engagement']",0,3,3
COCO_train2014_000000423806.jpg,"['Excitement', 'Happiness']",1,0,1
COCO_train2014_000000110488.jpg,['Yearning'],1,2,2
COCO_train2014_000000254078.jpg,['Anticipation'],1,2,2
COCO_train2014_000000123366.jpg,['Engagement'],-1,5,1
COCO_val2014_000000156643.jpg,"['Affection', 'Confidence', 'Esteem', 'Happiness']",2,2,3
frame_c48pggwqjlrmnhzc.jpg,"['Anticipation', 'Engagement']",0,-3,4
COCO_val2014_000000051054.jpg,"['Anticipation', 'Disapproval', 'Engagement', 'Fatigue']",-1,-1,-2
COCO_train2014_000000376907.jpg,['Sensitivity'],1,2,4
frame_hgx1y6l5h44ne9y4.jpg,['Engagement'],1,-1,3
COCO_train2014_000000087762.jpg,"['Anticipation', 'Confidence']",1,-1,1
COCO_val2014_000000044054.jpg,"['Confidence', 'Engagement', 'Peace']",1,1,1
frame_ktwy1w0yfwa6k2z2.jpg,"['Excitement', 'Happiness', 'Pleasure']",4,4,3
COCO_val2014_000000079084.jpg,"['Anticipation', 'Engagement', 'Happiness', 'Sympathy']",-1,0,-3
COCO_train2014_000000443497.jpg,"['Confidence', 'Excitement', 'Happiness']",1,5,5
frame_3waa9wbm84y7amkv.jpg,"['Engagement', 'Happiness', 'Pleasure']",2,-1,1
COCO_train2014_000000150197.jpg,"['Anticipation', 'Peace', 'Yearning']",0,-1,2
frame_0sz2zrr64333ytku.jpg,['Engagement'],-1,3,2
sun_abgtntbkjhtwkihs.jpg,"['Esteem', 'Excitement', 'Happiness']",2,0,3
frame_0c5d1385ads841ft.jpg,"['Anger', 'Engagement']",-1,-1,0
COCO_val2014_000000196430.jpg,"['Disconnection', 'Engagement']",1,2,2
frame_f938h33vw66qln37.jpg,['Engagement'],1,1,-1
frame_h67d5umkzl3nuvo9.jpg,['Engagement'],2,-1,3
COCO_train2014_000000506226.jpg,"['Confidence', 'Happiness']",2,3,1
COCO_train2014_000000193677.jpg,"['Confidence', 'Esteem', 'Excitement']",1,5,3
COCO_train2014_000000043232.jpg,"['Engagement', 'Happiness']",2,2,2
frame_liajpv2rrkm20bo1.jpg,"['Anticipation', 'Engagement']",-1,-2,-1
frame_8di4e7a79bj9olti.jpg,['Disconnection'],0,0,1
frame_k56u9ldus0ht2r3w.jpg,['Pleasure'],2,1,0
COCO_val2014_000000492885.jpg,['Confidence'],1,1,4
COCO_train2014_000000182181.jpg,"['Engagement', 'Happiness']",1,1,-2
COCO_train2014_000000555654.jpg,"['Anticipation', 'Engagement']",1,1,1
30mnbw63bi0cltaebc.jpg,"['Affection', 'Engagement', 'Excitement', 'Happiness', 'Pleasure']",-1,-1,1
COCO_train2014_000000213669.jpg,['Excitement'],3,-1,1
COCO_train2014_000000480864.jpg,['Happiness'],2,0,2
7lj5yqy3a3keo5ptlj.jpg,"['Embarrassment', 'Fatigue', 'Sympathy']",0,-1,-4
5xn5okjhc0ja17t8jg.jpg,"['Confidence', 'Engagement', 'Esteem', 'Happiness']",4,0,3
COCO_train2014_000000450800.jpg,"['Anticipation', 'Confidence', 'Engagement']",1,3,3
COCO_train2014_000000373043.jpg,"['Confidence', 'Excitement', 'Happiness']",3,-3,3
frame_9uqa0xcl4ueqhtz1.jpg,['Engagement'],0,-3,3
COCO_train2014_000000035670.jpg,['Happiness'],1,2,2
COCO_val2014_000000030707.jpg,"['Engagement', 'Peace']",1,-2,3
COCO_train2014_000000228119.jpg,"['Peace', 'Sensitivity', 'Yearning']",1,2,1
frame_0q7gzvhq42kinggk.jpg,['Engagement'],0,2,1
frame_0fjh2rv6zqfu11cp.jpg,['Engagement'],0,3,2
COCO_train2014_000000351656.jpg,['Engagement'],1,-1,2
COCO_val2014_000000574808.jpg,['Confidence'],2,-2,4
1ry5f4ya1jqje258va.jpg,"['Affection', 'Esteem', 'Happiness', 'Peace', 'Sympathy']",4,2,-1
2sauwwi1hqvc43n6l1.jpg,"['Affection', 'Engagement', 'Esteem', 'Happiness', 'Pleasure']",3,2,2
COCO_train2014_000000531730.jpg,"['Excitement', 'Happiness']",1,2,2
COCO_train2014_000000333775.jpg,"['Excitement', 'Happiness', 'Peace', 'Pleasure']",2,3,2
COCO_train2014_000000274232.jpg,['Anticipation'],2,2,1
frame_ewls57rauinwbmgz.jpg,['Happiness'],2,-1,1
frame_f7d3k7bda0dpc3vj.jpg,['Happiness'],0,-3,4
COCO_train2014_000000244353.jpg,['Peace'],1,0,1
COCO_train2014_000000305462.jpg,['Engagement'],1,2,1
COCO_train2014_000000380827.jpg,['Confidence'],3,-2,3
frame_isa899kq0hqiqnth.jpg,['Happiness'],1,-3,-2
COCO_train2014_000000458650.jpg,"['Anticipation', 'Engagement', 'Peace']",-1,-1,-1
frame_0k16mn1im1zcz85x.jpg,['Engagement'],0,2,-1
COCO_train2014_000000478845.jpg,"['Engagement', 'Surprise']",0,0,5
COCO_val2014_000000575921.jpg,['Aversion'],1,-1,2
9divrzehs71tju20x4.jpg,"['Engagement', 'Excitement', 'Fear']",-1,-1,-1
frame_5c4ts9mgjtyxin4p.jpg,"['Engagement', 'Happiness', 'Pleasure']",3,2,2
COCO_train2014_000000013278.jpg,['Pleasure'],1,4,2
COCO_train2014_000000441608.jpg,"['Engagement', 'Peace']",1,-2,3
COCO_train2014_000000331457.jpg,"['Anticipation', 'Engagement', 'Peace']",1,2,4
COCO_train2014_000000416181.jpg,"['Confidence', 'Engagement']",3,3,2
COCO_train2014_000000372829.jpg,['Anticipation'],-1,-1,2
COCO_train2014_000000257815.jpg,['Yearning'],2,2,2
COCO_train2014_000000032845.jpg,['Engagement'],1,1,1
COCO_train2014_000000542180.jpg,['Engagement'],3,1,2
frame_ew5ogo69ge8tvt35.jpg,['Engagement'],2,-2,3
COCO_train2014_000000500323.jpg,['Engagement'],1,4,5
COCO_val2014_000000577858.jpg,"['Doubt/Confusion', 'Engagement']",2,2,4
COCO_val2014_000000231281.jpg,['Engagement'],1,2,2
COCO_val2014_000000491689.jpg,['Fatigue'],2,1,4
COCO_train2014_000000328810.jpg,['Engagement'],1,1,2
COCO_train2014_000000203336.jpg,['Yearning'],0,2,2
COCO_val2014_000000187852.jpg,['Annoyance'],2,1,2
COCO_train2014_000000140940.jpg,['Engagement'],-1,-1,0
COCO_train2014_000000340261.jpg,['Anticipation'],2,3,3
frame_a5o0dd3x2bp7vu72.jpg,"['Engagement', 'Esteem']",2,0,1
COCO_val2014_000000158466.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement']",1,2,2
COCO_train2014_000000513015.jpg,"['Confidence', 'Engagement', 'Excitement']",0,5,1
b39rcxz7328baxjlkz.jpg,"['Disapproval', 'Doubt/Confusion', 'Engagement']",3,-3,-3
COCO_train2014_000000259192.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Esteem', 'Excitement', 'Happiness', 'Pleasure']",0,0,2
52t75wtz3ax8a0j05v.jpg,"['Confidence', 'Engagement', 'Excitement']",1,0,3
COCO_train2014_000000169984.jpg,"['Excitement', 'Happiness']",2,5,5
frame_98ba40sg4iqfr4ub.jpg,"['Anticipation', 'Doubt/Confusion', 'Engagement']",0,0,2
COCO_train2014_000000414701.jpg,"['Anticipation', 'Engagement']",1,1,4
frame_hinax7u7dvmjxcpc.jpg,['Engagement'],3,-1,2
frame_8lezqzc5fcj9gr8n.jpg,['Engagement'],-1,-1,4
COCO_train2014_000000107638.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement']",1,2,2
COCO_train2014_000000185247.jpg,['Engagement'],1,4,1
COCO_train2014_000000030431.jpg,['Disquietment'],1,-1,0
COCO_train2014_000000050470.jpg,['Happiness'],1,4,4
COCO_train2014_000000534112.jpg,"['Anticipation', 'Excitement']",1,2,2
COCO_train2014_000000562222.jpg,"['Anticipation', 'Confidence', 'Engagement', 'Excitement']",2,3,2
frame_jta4txy4ehbj4vxz.jpg,['Engagement'],-2,-1,-2
COCO_train2014_000000429606.jpg,"['Confidence', 'Excitement']",2,3,3
COCO_train2014_000000344996.jpg,['Yearning'],1,-1,2
COCO_train2014_000000255375.jpg,['Excitement'],1,1,1
COCO_val2014_000000100111.jpg,"['Affection', 'Happiness', 'Pleasure']",3,-1,4
COCO_val2014_000000089648.jpg,"['Anticipation', 'Engagement']",1,1,2
frame_8p79ioyoob50e0gw.jpg,"['Anticipation', 'Confidence', 'Happiness']",3,1,2
frame_6us5kpeekril3dd6.jpg,"['Anticipation', 'Confidence', 'Engagement']",0,-1,4
COCO_val2014_000000561491.jpg,"['Disapproval', 'Disquietment', 'Embarrassment']",1,-2,4
frame_d7f6ckmmuon7r8cb.jpg,['Happiness'],1,0,1
COCO_train2014_000000349170.jpg,['Happiness'],1,-2,3
frame_2nb22h8r79clhzir.jpg,['Engagement'],-1,1,2
COCO_train2014_000000306581.jpg,['Anticipation'],0,-1,2
COCO_train2014_000000014938.jpg,"['Confidence', 'Engagement']",2,-1,5
COCO_train2014_000000016099.jpg,"['Excitement', 'Happiness']",5,5,5
COCO_train2014_000000561382.jpg,['Disconnection'],1,-1,-1
COCO_val2014_000000067785.jpg,"['Affection', 'Excitement', 'Pleasure']",1,-1,2
COCO_val2014_000000107360.jpg,['Confidence'],1,2,2
frame_fes0370qzf686ori.jpg,['Engagement'],0,0,1
COCO_train2014_000000528018.jpg,"['Disquietment', 'Engagement']",-2,0,-2
cl5sn4ab7c511e353h.jpg,['Disapproval'],-2,0,-1
COCO_train2014_000000517487.jpg,['Anger'],0,-2,-4
7hogfrr8pgo4xd9uza.jpg,['Fatigue'],-1,-3,-3
frame_5muw4zpf7dr31yem.jpg,['Engagement'],1,2,0
COCO_val2014_000000492271.jpg,"['Affection', 'Engagement', 'Sympathy']",0,0,2
COCO_train2014_000000073096.jpg,"['Disconnection', 'Engagement']",0,-1,0
frame_93lksd2puth2eph7.jpg,"['Confidence', 'Engagement']",1,1,0
COCO_train2014_000000129436.jpg,"['Engagement', 'Happiness']",0,2,1
COCO_train2014_000000504400.jpg,['Engagement'],1,4,5
COCO_val2014_000000467257.jpg,"['Anticipation', 'Confidence', 'Engagement']",1,-1,1
frame_fxtgummpvxwv9d1q.jpg,['Engagement'],2,1,2
frame_2oj121nqrugqcuc6.jpg,['Engagement'],-1,3,2
COCO_train2014_000000269561.jpg,['Confidence'],1,-1,0
COCO_val2014_000000473869.jpg,"['Happiness', 'Peace']",2,-1,2
COCO_train2014_000000155417.jpg,['Fatigue'],1,4,3
5q05qfo8wl6cx2lhgs.jpg,"['Engagement', 'Excitement', 'Happiness']",0,-1,1
COCO_train2014_000000136700.jpg,"['Anticipation', 'Engagement']",1,-1,1
COCO_train2014_000000059229.jpg,['Engagement'],-1,2,1
COCO_train2014_000000295280.jpg,['Anticipation'],0,2,2
c3ruthk2nx7bpbcqqs.jpg,"['Annoyance', 'Anticipation', 'Disapproval', 'Doubt/Confusion', 'Surprise']",-2,0,1
COCO_train2014_000000006190.jpg,"['Anticipation', 'Disquietment', 'Doubt/Confusion']",0,4,5
frame_dfeaea22tg20mv9p.jpg,"['Excitement', 'Happiness', 'Pleasure']",3,2,4
COCO_train2014_000000224524.jpg,"['Sensitivity', 'Yearning']",1,2,1
frame_1ldes5388hcojdpr.jpg,"['Engagement', 'Fatigue']",-1,1,2
COCO_val2014_000000106338.jpg,"['Engagement', 'Excitement']",3,-2,0
COCO_train2014_000000108642.jpg,['Anticipation'],2,-1,1
COCO_train2014_000000033718.jpg,['Engagement'],3,2,2
COCO_train2014_000000153036.jpg,['Yearning'],0,2,2
frame_4lap4gng2lgt3nyp.jpg,"['Engagement', 'Pleasure']",1,-1,2
COCO_train2014_000000023140.jpg,"['Anticipation', 'Confidence', 'Excitement']",0,3,1
COCO_train2014_000000537579.jpg,"['Anticipation', 'Engagement']",1,2,2
frame_5z7ypoymht728ynn.jpg,['Engagement'],1,1,0
COCO_train2014_000000035642.jpg,"['Happiness', 'Pleasure', 'Surprise']",2,1,2
COCO_train2014_000000107157.jpg,['Engagement'],1,-1,1
COCO_val2014_000000080698.jpg,"['Confidence', 'Engagement', 'Excitement']",2,1,2
COCO_val2014_000000100624.jpg,"['Engagement', 'Peace', 'Sympathy']",1,-1,1
COCO_val2014_000000149783.jpg,['Engagement'],3,-3,4
COCO_train2014_000000546473.jpg,"['Engagement', 'Excitement', 'Happiness']",2,-1,1
COCO_val2014_000000199442.jpg,"['Confidence', 'Engagement', 'Excitement']",0,5,4
COCO_train2014_000000369976.jpg,['Happiness'],3,2,2
COCO_val2014_000000261999.jpg,"['Affection', 'Engagement', 'Happiness', 'Pleasure']",1,0,2
COCO_train2014_000000467905.jpg,['Doubt/Confusion'],1,-1,2
frame_gm964j1gzwj86u6q.jpg,['Engagement'],0,1,2
COCO_val2014_000000055375.jpg,"['Affection', 'Engagement', 'Peace']",-1,2,5
COCO_train2014_000000240344.jpg,"['Engagement', 'Excitement']",0,3,-1
frame_4zd0fticv1th8fqk.jpg,['Disconnection'],2,-2,2
sun_arymaioundnkntky.jpg,"['Engagement', 'Excitement', 'Happiness']",1,1,1
COCO_train2014_000000059165.jpg,"['Happiness', 'Pleasure']",2,2,3
frame_eu5w018il9fm96m8.jpg,['Engagement'],3,2,2
COCO_train2014_000000110779.jpg,"['Confidence', 'Excitement']",0,3,5
COCO_train2014_000000161927.jpg,['Yearning'],2,2,4
COCO_val2014_000000573571.jpg,['Anticipation'],-1,3,3
COCO_train2014_000000285296.jpg,['Anticipation'],3,1,2
COCO_train2014_000000215782.jpg,['Yearning'],1,2,3
COCO_train2014_000000249251.jpg,['Yearning'],1,2,1
labelme_zuqvyqqvdohwdef.jpg,"['Confidence', 'Peace']",0,0,0
cogxwvj6pdb8surbrg.jpg,"['Annoyance', 'Disapproval']",-2,-1,-1
COCO_train2014_000000152963.jpg,"['Confidence', 'Engagement', 'Excitement']",3,3,5
COCO_train2014_000000088425.jpg,"['Engagement', 'Excitement']",0,0,0
frame_f29az0g55knikqbv.jpg,['Disconnection'],0,3,1
COCO_val2014_000000176857.jpg,"['Affection', 'Engagement', 'Pleasure']",1,0,1
frame_1whf9su2rdxgeaa5.jpg,['Engagement'],0,-3,3
COCO_val2014_000000542510.jpg,['Engagement'],1,4,4
COCO_train2014_000000316218.jpg,"['Anticipation', 'Engagement']",1,3,3
eyd27i8afqr4hfed0w.jpg,"['Anger', 'Annoyance', 'Disapproval', 'Disquietment']",-1,1,-1
frame_ljv80tsmv4cn9zic.jpg,['Engagement'],0,-3,4
frame_lld8shi7oh0poxgb.jpg,"['Anticipation', 'Doubt/Confusion', 'Engagement']",0,5,5
COCO_train2014_000000515181.jpg,['Happiness'],2,1,2
COCO_train2014_000000310360.jpg,['Anticipation'],2,3,2
COCO_train2014_000000123920.jpg,"['Confidence', 'Engagement', 'Excitement']",1,2,2
COCO_val2014_000000086878.jpg,"['Confidence', 'Engagement', 'Excitement']",2,3,3
COCO_val2014_000000231954.jpg,"['Annoyance', 'Engagement']",2,2,2
COCO_train2014_000000059388.jpg,['Engagement'],1,-1,2
COCO_train2014_000000511160.jpg,['Engagement'],1,2,2
COCO_val2014_000000179141.jpg,['Sympathy'],3,2,3
COCO_train2014_000000407221.jpg,['Anticipation'],2,-1,2
COCO_train2014_000000442298.jpg,"['Confidence', 'Engagement']",0,-1,4
COCO_train2014_000000453686.jpg,['Annoyance'],0,-1,1
fxsau4v0k656gnk6k0.jpg,"['Anger', 'Annoyance', 'Disquietment', 'Sensitivity', 'Suffering']",-3,3,3
sun_awklaoauccypheog.jpg,"['Excitement', 'Happiness', 'Pleasure']",1,0,1
COCO_train2014_000000103223.jpg,"['Anticipation', 'Engagement', 'Happiness']",1,1,2
COCO_val2014_000000270706.jpg,['Engagement'],2,2,2
COCO_val2014_000000551243.jpg,"['Excitement', 'Happiness', 'Pleasure', 'Surprise']",3,5,4
frame_lrij18ycn4z9xz5s.jpg,"['Disconnection', 'Doubt/Confusion', 'Sensitivity']",2,1,2
COCO_train2014_000000553224.jpg,"['Excitement', 'Happiness']",3,1,2
COCO_train2014_000000352211.jpg,"['Anticipation', 'Excitement']",2,2,2
COCO_train2014_000000489107.jpg,"['Annoyance', 'Confidence', 'Fatigue']",0,-1,-1
COCO_val2014_000000263136.jpg,"['Engagement', 'Peace', 'Sympathy']",1,0,2
frame_af2g7ta977g03myu.jpg,"['Anticipation', 'Engagement', 'Happiness']",2,-2,2
COCO_train2014_000000524338.jpg,['Engagement'],1,-1,2
COCO_train2014_000000122105.jpg,['Anticipation'],2,2,2
frame_0v7hsu0j9rvusw3a.jpg,"['Engagement', 'Happiness']",3,0,1
COCO_train2014_000000349472.jpg,['Engagement'],2,-3,4
COCO_train2014_000000532633.jpg,"['Anticipation', 'Engagement']",2,3,3
COCO_train2014_000000005614.jpg,['Engagement'],1,5,5
frame_cbsvssfb0ds6fxxu.jpg,['Engagement'],0,-1,2
COCO_train2014_000000264350.jpg,"['Anticipation', 'Confidence', 'Excitement']",4,4,4
COCO_train2014_000000306561.jpg,['Yearning'],3,3,3
COCO_train2014_000000385283.jpg,['Sensitivity'],1,2,5
COCO_train2014_000000097530.jpg,"['Aversion', 'Disquietment', 'Engagement']",1,-1,2
COCO_train2014_000000021674.jpg,['Engagement'],1,1,3
COCO_val2014_000000099119.jpg,['Doubt/Confusion'],2,2,2
COCO_train2014_000000101017.jpg,"['Confidence', 'Engagement', 'Excitement', 'Happiness', 'Pleasure']",2,3,3
frame_bj3pyyzbsyffxguv.jpg,"['Anticipation', 'Engagement', 'Happiness']",0,-2,-2
frame_2qdlhkmz0fiwno6b.jpg,['Engagement'],-1,1,2
COCO_train2014_000000572732.jpg,['Engagement'],1,-1,2
frame_kmzni9cc6gdddr8t.jpg,"['Affection', 'Happiness', 'Pleasure']",3,-2,3
COCO_train2014_000000493231.jpg,"['Happiness', 'Pleasure']",2,0,2
COCO_val2014_000000190372.jpg,['Sympathy'],2,-1,3
frame_kuoqwjktxwrqc84e.jpg,"['Engagement', 'Happiness', 'Sympathy']",2,-3,5
COCO_train2014_000000423932.jpg,['Disconnection'],3,3,4
ed1s0f0ggre8uf1zl0.jpg,"['Annoyance', 'Doubt/Confusion', 'Suffering']",-3,1,-1
COCO_train2014_000000158747.jpg,"['Engagement', 'Pleasure']",1,2,2
COCO_train2014_000000306584.jpg,"['Anticipation', 'Engagement']",0,0,3
frame_hj0k5ry8gg38vm8y.jpg,"['Excitement', 'Happiness']",2,1,3
frame_dhlw2tssllq2dyj0.jpg,"['Anticipation', 'Engagement', 'Esteem']",0,-3,4
COCO_train2014_000000246084.jpg,['Happiness'],1,2,1
COCO_val2014_000000494608.jpg,"['Confidence', 'Esteem', 'Sympathy']",1,4,4
